day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;14900;KELP;2023;4;2022;26;;;2025;26;;;;;2024.0;14.4921875
-1;14900;RAINFOREST_RESIN;10000;4;9995;26;;;10005;26;;;;;10002.5;-857.0
-1;15000;KELP;2024;8;2022;25;;;2025;25;;;;;2024.5;15.30859375
-1;15000;RAINFOREST_RESIN;9998;1;9995;25;;;10005;25;;;;;10001.5;-857.0
-1;15100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-857.0
-1;15100;KELP;2022;27;;;;;2025;22;;;;;2023.5;17.154296875
-1;15200;RAINFOREST_RESIN;9998;6;9995;27;;;10005;27;;;;;10001.5;-857.0
-1;15200;KELP;2022;26;;;;;2025;27;;;;;2023.5;17.2578125
-1;15300;KELP;2022;26;;;;;2024;4;2025;26;;;2023.0;17.609375
-1;15300;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;-857.0
-1;15400;KELP;2022;35;;;;;2025;30;;;;;2023.5;18.208984375
-1;15400;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;-854.0
-1;15500;RAINFOREST_RESIN;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;-852.0
-1;15500;KELP;2022;31;;;;;2024;8;2025;31;;;2023.0;16.982421875
-1;15600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-943.0
-1;15600;KELP;2022;31;;;;;2025;26;;;;;2023.5;15.966796875
-1;15700;KELP;2022;25;;;;;2025;25;;;;;2023.5;14.376953125
-1;15700;RAINFOREST_RESIN;10002;5;9996;1;9995;24;10004;1;10005;24;;;10003.0;-937.0
-1;15800;KELP;2025;1;2022;22;;;2026;22;;;;;2025.5;10.908203125
-1;15800;RAINFOREST_RESIN;9998;10;9996;2;9995;20;10004;2;10005;20;;;10001.0;-941.0
-1;15900;RAINFOREST_RESIN;9996;2;9995;29;;;10000;6;10004;2;10005;29;9998.0;-941.0
-1;15900;KELP;2023;31;;;;;2024;6;2025;2;2026;31;2023.5;7.822265625
-1;16000;RAINFOREST_RESIN;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;-941.0
-1;16000;KELP;2023;29;;;;;2025;2;2026;29;;;2024.0;8.31640625
-1;16100;KELP;2022;21;;;;;2023;2;2026;21;;;2022.5;12.71875
-1;16100;RAINFOREST_RESIN;9995;21;;;;;10000;2;10002;10;10005;21;9997.5;-941.0
-1;16200;KELP;2022;24;;;;;2023;1;2026;24;;;2022.5;11.5625
-1;16200;RAINFOREST_RESIN;9995;24;;;;;9998;1;10005;24;;;9996.5;-941.0
-1;16300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-994.0
-1;16300;KELP;2023;2;2022;23;;;2026;23;;;;;2024.5;11.876953125
-1;16400;RAINFOREST_RESIN;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;-979.0
-1;16400;KELP;2023;2;2022;30;;;2026;32;;;;;2024.5;9.84765625
-1;16500;KELP;2023;2;2022;21;;;2026;23;;;;;2024.5;9.6171875
-1;16500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;-979.0
-1;16600;KELP;2022;30;;;;;2023;1;2026;30;;;2022.5;10.6328125
-1;16600;RAINFOREST_RESIN;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;-979.0
-1;16700;RAINFOREST_RESIN;10002;1;9995;26;;;10005;26;;;;;10003.5;-979.0
-1;16700;KELP;2025;1;2022;26;;;2026;26;;;;;2025.5;9.794921875
-1;16800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-1079.0
-1;16800;KELP;2022;26;;;;;2026;26;;;;;2024.0;10.8984375
-1;16900;KELP;2023;1;2022;25;;;2026;26;;;;;2024.5;9.703125
-1;16900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-1079.0
-1;17000;KELP;2023;29;;;;;2026;29;;;;;2024.5;8.484375
-1;17000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;29;;;;;10001.5;-1079.0
-1;17100;KELP;2023;23;;;;;2026;23;;;;;2024.5;7.4140625
-1;17100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-1079.0
-1;17200;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;-1079.0
-1;17200;KELP;2023;24;;;;;2026;24;;;;;2024.5;6.12109375
-1;17300;KELP;2023;25;;;;;2025;6;2026;25;;;2024.0;5.294921875
-1;17300;RAINFOREST_RESIN;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;-1079.0
-1;17400;RAINFOREST_RESIN;10000;6;9998;7;9995;28;10005;28;;;;;10002.5;-1079.0
-1;17400;KELP;2024;6;2023;28;;;2026;28;;;;;2025.0;3.166015625
-1;17500;KELP;2023;26;;;;;2027;26;;;;;2025.0;2.8125
-1;17500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-1079.0
-1;17600;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;-1079.0
-1;17600;KELP;2023;30;;;;;2026;30;;;;;2024.5;3.84765625
-1;17700;KELP;2025;1;2023;29;;;2026;29;;;;;2025.5;4.58203125
-1;17700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-1079.0
-1;17800;RAINFOREST_RESIN;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;-1079.0
-1;17800;KELP;2023;26;;;;;2026;2;2027;24;;;2024.5;3.126953125
-1;17900;KELP;2023;23;;;;;2027;23;;;;;2025.0;2.71484375
-1;17900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-1079.0
-1;18000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-1079.0
-1;18000;KELP;2023;27;;;;;2026;27;;;;;2024.5;3.53125
-1;18100;KELP;2023;20;;;;;2027;20;;;;;2025.0;0.748046875
-1;18100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-1079.0
-1;18200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-1079.0
-1;18200;KELP;2024;21;;;;;2027;26;;;;;2025.5;-2.25390625
-1;18300;KELP;2023;25;;;;;2027;25;;;;;2025.0;-0.111328125
-1;18300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-1079.0
-1;18400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-1079.0
-1;18400;KELP;2024;25;;;;;2026;5;2027;25;;;2025.0;-4.033203125
-1;18500;KELP;2024;29;;;;;2025;1;2027;29;;;2024.5;-4.662109375
-1;18500;RAINFOREST_RESIN;9995;29;;;;;10000;2;10005;29;;;9997.5;-1079.0
-1;18600;RAINFOREST_RESIN;10002;1;9995;20;;;10005;20;;;;;10003.5;-1079.0
-1;18600;KELP;2024;20;;;;;2026;5;2027;20;;;2025.0;-5.728515625
-1;18700;KELP;2024;22;;;;;2027;22;;;;;2025.5;-6.0234375
-1;18700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-1077.0
-1;18800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-1077.0
-1;18800;KELP;2024;28;;;;;2027;28;;;;;2025.5;-3.705078125
-1;18900;KELP;2024;22;;;;;2027;22;;;;;2025.5;-4.7265625
-1;18900;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;-1077.0
-1;19000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-1077.0
-1;19000;KELP;2024;18;;;;;2027;28;;;;;2025.5;-4.931640625
-1;19100;KELP;2024;28;;;;;2027;28;;;;;2025.5;-5.203125
-1;19100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-1077.0
-1;19200;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;-1077.0
-1;19200;KELP;2024;21;;;;;2027;21;;;;;2025.5;-5.837890625
-1;19300;KELP;2024;23;;;;;2027;23;;;;;2025.5;-5.984375
-1;19300;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-1169.0
-1;19400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-1166.0
-1;19400;KELP;2023;26;;;;;2027;26;;;;;2025.0;-0.75
-1;19500;KELP;2024;23;;;;;2027;23;;;;;2025.5;-3.705078125
-1;19500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-1166.0
-1;19600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-1166.0
-1;19600;KELP;2024;2;2023;27;;;2027;29;;;;;2025.5;-0.8046875
-1;19700;KELP;2024;31;;;;;2026;7;2027;32;;;2025.0;-1.732421875
-1;19700;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;-1166.0
-1;19800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-1252.0
-1;19800;KELP;2024;31;;;;;2027;31;;;;;2025.5;-2.9453125
-1;19900;KELP;2024;32;;;;;2027;32;;;;;2025.5;-4.24609375
-1;19900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-1252.0
-1;20000;KELP;2024;2;2023;27;;;2027;27;;;;;2025.5;1.349609375
-1;20000;RAINFOREST_RESIN;9995;27;;;;;10002;4;10005;27;;;9998.5;-1252.0
-1;20100;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;-1252.0
-1;20100;KELP;2023;31;;;;;2025;4;2027;31;;;2024.0;0.80859375
-1;20200;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;-1254.0
-1;20200;KELP;2023;29;;;;;2027;29;;;;;2025.0;2.09765625
-1;20300;KELP;2024;26;;;;;2027;27;;;;;2025.5;-5.0078125
-1;20300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-1347.0
-1;20400;KELP;2024;30;;;;;2025;4;2027;29;;;2024.5;-2.19140625
-1;20400;RAINFOREST_RESIN;9996;1;9995;28;;;10000;4;10004;1;10005;28;9998.0;-1347.0
-1;20500;RAINFOREST_RESIN;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;-1348.0
-1;20500;KELP;2025;4;2024;7;2023;30;2027;32;;;;;2026.0;-0.41796875
-1;20600;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-1348.0
-1;20600;KELP;2023;28;;;;;2027;28;;;;;2025.0;-0.130859375
-1;20700;KELP;2025;6;2023;22;;;2027;22;;;;;2026.0;-0.5
-1;20700;RAINFOREST_RESIN;10002;1;10000;6;9998;4;10005;22;;;;;10003.5;-1348.0
-1;20800;KELP;2024;2;2023;22;;;2027;24;;;;;2025.5;-0.62109375
-1;20800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-1448.0
-1;20900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-1448.0
-1;20900;KELP;2026;1;2023;23;;;2027;23;;;;;2026.5;-1.0703125
-1;21000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-1448.0
-1;21000;KELP;2024;28;;;;;2027;28;;;;;2025.5;-1.55078125
-1;21100;KELP;2024;2;2023;22;;;2027;24;;;;;2025.5;-0.65625
-1;21100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-1448.0
-1;21200;KELP;2024;22;;;;;2027;22;;;;;2025.5;-2.08984375
-1;21200;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;-1448.0
-1;21300;RAINFOREST_RESIN;9996;1;9995;29;;;10002;7;10004;1;10005;29;9999.0;-1548.0
-1;21300;KELP;2024;1;2023;29;;;2027;30;;;;;2025.5;-0.931640625
-1;21400;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-1524.0
-1;21400;KELP;2024;28;;;;;2027;28;;;;;2025.5;-1.970703125
-1;21500;KELP;2026;4;2024;21;;;2027;21;;;;;2026.5;-5.9609375
-1;21500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-1524.0
-1;21600;KELP;2024;27;;;;;2027;2;2028;25;;;2025.5;-7.20703125
-1;21600;RAINFOREST_RESIN;10002;12;9996;2;9995;25;10004;2;10005;25;;;10003.0;-1524.0
-1;21700;RAINFOREST_RESIN;9998;8;9996;2;9995;29;10004;2;10005;29;;;10001.0;-1566.0
-1;21700;KELP;2024;31;;;;;2027;31;;;;;2025.5;-6.3125
-1;21800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-1566.0
-1;21800;KELP;2024;24;;;;;2028;24;;;;;2026.0;-8.064453125
-1;21900;KELP;2024;22;;;;;2028;22;;;;;2026.0;-8.482421875
-1;21900;RAINFOREST_RESIN;10002;3;9996;1;9995;21;10004;1;10005;21;;;10003.0;-1566.0
-1;22000;KELP;2024;21;;;;;2028;21;;;;;2026.0;-7.16015625
-1;22000;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-1599.0
-1;22100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;-1599.0
-1;22100;KELP;2024;23;;;;;2027;24;;;;;2025.5;-3.9765625
-1;22200;RAINFOREST_RESIN;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;-1599.0
-1;22200;KELP;2024;21;;;;;2027;21;;;;;2025.5;-2.01171875
-1;22300;KELP;2023;29;;;;;2026;1;2027;28;;;2024.5;3.046875
-1;22300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-1596.0
-1;22400;KELP;2023;29;;;;;2026;29;;;;;2024.5;3.48046875
-1;22400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;-1596.0
-1;22500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-1694.0
-1;22500;KELP;2023;31;;;;;2026;31;;;;;2024.5;5.73046875
-1;22600;RAINFOREST_RESIN;10000;6;9998;6;9996;2;10004;2;10005;20;;;10002.0;-1694.0
-1;22600;KELP;2024;6;2023;26;;;2026;22;;;;;2025.0;6.458984375
-1;22700;KELP;2023;25;;;;;2026;26;;;;;2024.5;6.80859375
-1;22700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-1694.0
-1;22800;KELP;2023;27;;;;;2026;28;;;;;2024.5;8.76171875
-1;22800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;2;10004;1;10005;27;9997.0;-1694.0
-1;22900;RAINFOREST_RESIN;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;-1690.0
-1;22900;KELP;2023;2;2022;30;;;2026;32;;;;;2024.5;9.27734375
-1;23000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-1690.0
-1;23000;KELP;2022;22;;;;;2026;22;;;;;2024.0;10.6328125
-1;23100;KELP;2023;23;;;;;2026;23;;;;;2024.5;7.97265625
-1;23100;RAINFOREST_RESIN;9998;8;9995;23;;;10005;23;;;;;10001.5;-1690.0
-1;23200;KELP;2023;2;2022;29;;;2024;3;2026;31;;;2023.5;9.1171875
-1;23200;RAINFOREST_RESIN;9998;5;9996;2;9995;29;10004;2;10005;29;;;10001.0;-1690.0
-1;23300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-1688.0
-1;23300;KELP;2023;30;;;;;2026;30;;;;;2024.5;7.39453125
-1;23400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-1688.0
-1;23400;KELP;2023;30;;;;;2026;30;;;;;2024.5;7.28515625
-1;23500;KELP;2023;29;;;;;2025;4;2026;30;;;2024.0;7.375
-1;23500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;-1688.0
-1;23600;KELP;2022;27;;;;;2026;27;;;;;2024.0;9.095703125
-1;23600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-1688.0
-1;23700;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;-1688.0
-1;23700;KELP;2023;2;2022;21;;;2025;7;2026;23;;;2024.0;8.9765625
-1;23800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-1764.0
-1;23800;KELP;2024;1;2022;30;;;2026;30;;;;;2025.0;12.21875
-1;23900;KELP;2025;1;2023;1;2022;30;2026;30;;;;;2025.5;9.94140625
-1;23900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-1764.0
-1;24000;KELP;2022;29;;;;;2026;29;;;;;2024.0;10.0
-1;24000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;29;;;;;10001.5;-1764.0
-1;24100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-1764.0
-1;24100;KELP;2023;1;2022;25;;;2025;3;2026;26;;;2024.0;8.90625
-1;24200;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;-1761.0
-1;24200;KELP;2023;30;;;;;2026;30;;;;;2024.5;7.408203125
-1;24300;KELP;2023;26;;;;;2026;26;;;;;2024.5;7.171875
-1;24300;RAINFOREST_RESIN;9996;2;9995;24;;;10002;1;10004;2;10005;24;9999.0;-1761.0
-1;24400;KELP;2025;1;2023;22;;;2026;22;;;;;2025.5;8.41796875
-1;24400;RAINFOREST_RESIN;10002;1;9998;4;9996;1;10004;1;10005;21;;;10003.0;-1761.0
-1;24500;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;-1759.0
-1;24500;KELP;2022;26;;;;;2026;26;;;;;2024.0;10.7890625
-1;24600;RAINFOREST_RESIN;9995;24;;;;;9998;2;10005;24;;;9996.5;-1761.0
-1;24600;KELP;2022;24;;;;;2024;2;2026;24;;;2023.0;9.1796875
-1;24700;KELP;2023;25;;;;;2026;25;;;;;2024.5;7.833984375
-1;24700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-1854.0
-1;24800;KELP;2022;23;;;;;2026;23;;;;;2024.0;10.48828125
-1;24800;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-1854.0
-1;24900;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;-1854.0
-1;24900;KELP;2024;4;2022;23;;;2026;23;;;;;2025.0;9.896484375
-1;25000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-1946.0
-1;25000;KELP;2023;23;;;;;2026;23;;;;;2024.5;9.8291015625
-1;25100;KELP;2022;25;;;;;2024;4;2026;25;;;2023.0;10.40087890625
-1;25100;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;-1946.0
-1;25200;KELP;2023;1;2022;24;;;2025;3;2026;25;;;2024.0;10.23828125
-1;25200;RAINFOREST_RESIN;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;-1949.0
-1;25300;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-2041.0
-1;25300;KELP;2023;4;2022;22;;;2026;24;;;;;2024.5;10.2431640625
-1;25400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-2041.0
-1;25400;KELP;2025;8;2023;30;;;2026;30;;;;;2025.5;9.98779296875
-1;25500;KELP;2022;21;;;;;2025;21;;;;;2023.5;12.25048828125
-1;25500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;6;10002;9;10004;1;9997.0;-2041.0
-1;25600;KELP;2023;31;;;;;2026;23;;;;;2024.5;9.9189453125
-1;25600;RAINFOREST_RESIN;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;-2029.0
-1;25700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-2029.0
-1;25700;KELP;2023;32;;;;;2025;6;2026;32;;;2024.0;9.36376953125
-1;25800;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;-2017.0
-1;25800;KELP;2023;23;;;;;2026;24;;;;;2024.5;8.68603515625
-1;25900;KELP;2023;25;;;;;2026;25;;;;;2024.5;9.5908203125
-1;25900;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-2096.0
-1;26000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-2096.0
-1;26000;KELP;2023;22;;;;;2026;29;;;;;2024.5;10.12060546875
-1;26100;KELP;2023;20;;;;;2026;20;;;;;2024.5;9.5087890625
-1;26100;RAINFOREST_RESIN;9998;7;9995;20;;;10005;20;;;;;10001.5;-2096.0
-1;26200;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-2096.0
-1;26200;KELP;2023;23;;;;;2026;23;;;;;2024.5;9.34326171875
-1;26300;KELP;2023;30;;;;;2026;30;;;;;2024.5;9.50634765625
-1;26300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;-2096.0
-1;26400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-2168.0
-1;26400;KELP;2023;27;;;;;2026;22;;;;;2024.5;9.8203125
-1;26500;KELP;2023;24;;;;;2026;24;;;;;2024.5;9.89306640625
-1;26500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-2168.0
-1;26600;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;-2168.0
-1;26600;KELP;2023;36;;;;;2026;30;;;;;2024.5;9.560546875
-1;26700;KELP;2023;24;;;;;2025;6;2026;24;;;2024.0;9.60400390625
-1;26700;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;-2166.0
-1;26800;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-2166.0
-1;26800;KELP;2025;1;2023;30;;;2026;30;;;;;2025.5;9.7275390625
-1;26900;KELP;2023;29;;;;;2026;30;;;;;2024.5;9.80322265625
-1;26900;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;-2166.0
-1;27000;RAINFOREST_RESIN;9995;28;;;;;10002;1;10005;28;;;9998.5;-2244.0
-1;27000;KELP;2023;30;;;;;2026;28;;;;;2024.5;9.7587890625
-1;27100;KELP;2023;27;;;;;2026;24;;;;;2024.5;9.4013671875
-1;27100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-2244.0
-1;27200;RAINFOREST_RESIN;9998;2;9995;21;;;10005;21;;;;;10001.5;-2244.0
-1;27200;KELP;2023;21;;;;;2025;2;2026;21;;;2024.0;9.5654296875
-1;27300;KELP;2025;1;2023;31;;;2026;31;;;;;2025.5;9.4462890625
-1;27300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-2244.0
-1;27400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-2244.0
-1;27400;KELP;2023;21;;;;;2026;21;;;;;2024.5;8.458984375
-1;27500;KELP;2023;23;;;;;2025;6;2026;23;;;2024.0;8.291015625
-1;27500;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-2244.0
-1;27600;RAINFOREST_RESIN;9998;5;9995;24;;;10005;24;;;;;10001.5;-2244.0
-1;27600;KELP;2023;30;;;;;2026;24;;;;;2024.5;8.76025390625
-1;27700;KELP;2023;19;;;;;2026;24;;;;;2024.5;8.5869140625
-1;27700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-2244.0
-1;27800;RAINFOREST_RESIN;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;-2244.0
-1;27800;KELP;2023;28;;;;;2025;3;2026;28;;;2024.0;8.11279296875
-1;27900;KELP;2025;1;2023;29;;;2026;29;;;;;2025.5;8.38916015625
-1;27900;RAINFOREST_RESIN;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;-2244.0
-1;28000;RAINFOREST_RESIN;9998;2;9995;28;;;10005;28;;;;;10001.5;-2244.0
-1;28000;KELP;2023;28;;;;;2026;28;;;;;2024.5;8.0283203125
-1;28100;KELP;2023;26;;;;;2026;26;;;;;2024.5;8.36376953125
-1;28100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-2244.0
-1;28200;RAINFOREST_RESIN;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;-2244.0
-1;28200;KELP;2023;26;;;;;2025;5;2026;1;2027;25;2024.0;7.5087890625
-1;28300;KELP;2023;24;;;;;2024;2;2027;24;;;2023.5;7.666015625
-1;28300;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-2336.0
-1;28400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-2336.0
-1;28400;KELP;2023;24;;;;;2027;25;;;;;2025.0;8.08203125
-1;28500;KELP;2023;23;;;;;2027;23;;;;;2025.0;6.9765625
-1;28500;RAINFOREST_RESIN;9998;10;9995;23;;;10005;23;;;;;10001.5;-2336.0
-1;28600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;-2336.0
-1;28600;KELP;2023;23;;;;;2025;8;2027;23;;;2024.0;6.88671875
-1;28700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-2427.0
-1;28700;KELP;2023;30;;;;;2027;30;;;;;2025.0;6.251953125
-1;28800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-2427.0
-1;28800;KELP;2024;27;;;;;2027;27;;;;;2025.5;4.453125
-1;28900;KELP;2024;26;;;;;2027;22;;;;;2025.5;0.98046875
-1;28900;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;-2427.0
-1;29000;KELP;2024;23;;;;;2027;24;;;;;2025.5;3.357421875
-1;29000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-2427.0
-1;29100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-2395.0
-1;29100;KELP;2024;31;;;;;2027;28;;;;;2025.5;2.294921875
-1;29200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-2395.0
-1;29200;KELP;2026;1;2024;31;;;2027;31;;;;;2026.5;3.021484375
-1;29300;KELP;2024;32;;;;;2026;2;2027;32;;;2025.0;2.740234375
-1;29300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;-2395.0
-1;29400;KELP;2024;25;;;;;2027;26;;;;;2025.5;2.51171875
-1;29400;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;-2395.0
-1;29500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-2437.0
-1;29500;KELP;2024;31;;;;;2027;29;;;;;2025.5;2.330078125
-1;29600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-2437.0
